date,time,latitude,longitude,elevation,course,speed
1/9/2019, 9:54:35 ,34.600357,-118.148368,2696,176.3,3
1/9/2019, 9:54:36 ,34.600341,-118.148361,2696,166,5
1/9/2019, 9:54:37 ,34.600318,-118.148353,2697,155.2,6
1/9/2019, 9:54:38 ,34.600292,-118.14833,2697,136.1,8
1/9/2019, 9:54:39 ,34.600276,-118.1483,2697,115.7,8
1/9/2019, 9:54:40 ,34.600269,-118.148254,2698,101.9,9
1/9/2019, 9:54:41 ,34.600261,-118.148208,2698,95.7,10
1/9/2019, 9:54:42 ,34.600261,-118.148162,2698,92,10
1/9/2019, 9:54:43 ,34.600261,-118.148109,2698,88.6,11
1/9/2019, 9:54:44 ,34.600265,-118.148048,2698,89,11
1/9/2019, 9:54:45 ,34.600265,-118.147994,2698,93.2,10
1/9/2019, 9:54:46 ,34.600261,-118.147956,2698,100.4,9
1/9/2019, 9:54:47 ,34.600254,-118.147926,2697,107.5,6
1/9/2019, 9:54:48 ,34.60025,-118.147903,2697,110.3,4
1/9/2019, 9:54:49 ,34.600246,-118.147895,2696,111.2,1
1/9/2019, 9:54:51 ,34.60025,-118.147903,2704,111.2,0
1/9/2019, 9:54:52 ,34.600254,-118.147911,2706,111.2,0
1/9/2019, 9:54:53 ,34.600254,-118.147911,2708,111.4,2
1/9/2019, 9:54:54 ,34.60025,-118.147903,2709,114.5,5
1/9/2019, 9:54:55 ,34.600242,-118.14788,2709,121.9,9
1/9/2019, 9:54:56 ,34.600212,-118.147834,2709,134.6,11
1/9/2019, 9:54:57 ,34.600162,-118.147796,2709,148.7,14
1/9/2019, 9:54:58 ,34.600101,-118.147766,2710,163.1,17
1/9/2019, 9:54:59 ,34.600021,-118.147743,2711,171.4,20
1/9/2019, 9:55:00 ,34.599925,-118.147727,2711,176,23
1/9/2019, 9:55:01 ,34.599822,-118.14772,2712,178.2,25
1/9/2019, 9:55:02 ,34.59972,-118.147712,2712,179.1,25
1/9/2019, 9:55:03 ,34.59962,-118.147712,2713,179.5,24
1/9/2019, 9:55:04 ,34.59954,-118.147705,2713,178.6,21
1/9/2019, 9:55:05 ,34.599472,-118.147705,2713,174.1,18
1/9/2019, 9:55:06 ,34.599414,-118.147689,2713,161.7,16
1/9/2019, 9:55:07 ,34.599369,-118.147651,2712,144.3,15
1/9/2019, 9:55:08 ,34.59933,-118.147598,2711,127.4,14
1/9/2019, 9:55:10 ,34.5993,-118.147491,2710,112.1,13
1/9/2019, 9:55:11 ,34.599296,-118.14743,2709,102.1,12
1/9/2019, 9:55:12 ,34.599296,-118.147377,2708,93,11
1/9/2019, 9:55:13 ,34.599296,-118.147331,2708,92.1,10
1/9/2019, 9:55:14 ,34.599296,-118.147285,2708,92.3,9
1/9/2019, 9:55:15 ,34.599292,-118.147239,2707,95.4,8
1/9/2019, 9:55:16 ,34.599292,-118.147201,2707,98.2,8
1/9/2019, 9:55:17 ,34.599288,-118.147171,2707,101,7
1/9/2019, 9:55:18 ,34.599285,-118.147132,2707,102.4,8
1/9/2019, 9:55:19 ,34.599277,-118.147094,2706,102.8,8
1/9/2019, 9:55:20 ,34.599269,-118.147048,2707,103.5,9
1/9/2019, 9:55:21 ,34.599262,-118.147003,2707,101.6,10
1/9/2019, 9:55:22 ,34.599258,-118.146957,2707,98.2,10
1/9/2019, 9:55:23 ,34.599258,-118.146911,2707,93.7,9
1/9/2019, 9:55:24 ,34.599254,-118.146873,2708,89,8
1/9/2019, 9:55:25 ,34.599258,-118.146842,2708,88.4,5
1/9/2019, 9:55:26 ,34.599258,-118.146827,2708,90.9,2
1/9/2019, 9:55:27 ,34.599258,-118.14682,2709,91.3,2
1/9/2019, 9:55:29 ,34.599258,-118.146766,2709,88,5
1/9/2019, 9:55:30 ,34.599262,-118.146728,2709,88.4,7
1/9/2019, 9:55:31 ,34.599258,-118.14669,2710,91.1,9
1/9/2019, 9:55:32 ,34.599262,-118.146636,2710,90.5,10
1/9/2019, 9:55:33 ,34.599262,-118.146583,2709,89.8,11
1/9/2019, 9:55:34 ,34.599262,-118.14653,2708,88.8,13
1/9/2019, 9:55:35 ,34.599266,-118.146476,2708,88.3,12
1/9/2019, 9:55:36 ,34.599269,-118.146423,2708,85.7,11
1/9/2019, 9:55:37 ,34.599269,-118.146377,2707,84.2,10
1/9/2019, 9:55:38 ,34.599269,-118.146347,2706,88.7,8
1/9/2019, 9:55:39 ,34.599269,-118.146316,2706,98.3,5
1/9/2019, 9:55:40 ,34.599262,-118.146301,2705,118.6,4
1/9/2019, 9:55:41 ,34.599254,-118.146286,2704,140.7,4
1/9/2019, 9:55:42 ,34.599239,-118.146278,2704,157.4,4
1/9/2019, 9:55:43 ,34.59922,-118.146278,2704,170.5,4
1/9/2019, 9:55:44 ,34.599201,-118.146278,2704,176.3,4
1/9/2019, 9:55:45 ,34.599182,-118.146278,2704,180.6,4
1/9/2019, 9:55:46 ,34.599163,-118.146278,2704,179.8,5
1/9/2019, 9:55:48 ,34.599113,-118.146278,2703,179.2,5
1/9/2019, 9:55:49 ,34.599086,-118.146278,2703,180.8,6
1/9/2019, 9:55:50 ,34.59906,-118.146278,2703,178.3,7
1/9/2019, 9:55:51 ,34.599033,-118.146278,2703,178.6,7
1/9/2019, 9:55:52 ,34.599006,-118.14627,2703,176,7
1/9/2019, 9:55:53 ,34.598976,-118.146263,2703,167,7
1/9/2019, 9:55:54 ,34.598949,-118.146247,2703,154.1,7
1/9/2019, 9:55:55 ,34.59893,-118.146224,2703,132.6,7
1/9/2019, 9:55:56 ,34.598922,-118.146194,2703,110.7,7
1/9/2019, 9:55:57 ,34.598918,-118.146163,2703,95.3,6
1/9/2019, 9:55:58 ,34.598915,-118.146141,2703,88.1,4
1/9/2019, 9:55:59 ,34.598918,-118.146133,2703,77.9,2
1/9/2019, 9:56:00 ,34.598922,-118.146125,2702,77.9,0
1/9/2019, 9:56:01 ,34.598922,-118.146125,2702,77.9,0
1/9/2019, 9:56:02 ,34.598922,-118.146133,2701,77.9,0
1/9/2019, 9:56:03 ,34.598926,-118.146141,2701,77.9,0
1/9/2019, 9:56:04 ,34.598926,-118.146141,2701,77.9,0
1/9/2019, 9:56:05 ,34.598926,-118.146148,2701,77.9,0
1/9/2019, 9:56:07 ,34.59893,-118.146148,2701,77.9,0
1/9/2019, 9:56:06 ,34.598934,-118.146148,2702,77.9,0
1/9/2019, 9:56:07 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:08 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:09 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:10 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:11 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:12 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:13 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:14 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:15 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:16 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:17 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:18 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 9:56:19 ,34.598934,-118.146148,2703,77.9,0
1/9/2019, 10:10:02 ,34.598922,-118.146125,637,0,0
1/9/2019, 10:10:03 ,34.598899,-118.146118,1046,0,0
1/9/2019, 10:10:05 ,34.598918,-118.14611,1638,0,0
1/9/2019, 10:10:06 ,34.598922,-118.146118,1848,0,0
1/9/2019, 10:10:07 ,34.598922,-118.146118,2017,0,0
1/9/2019, 10:10:08 ,34.598922,-118.146118,2152,0,0
1/9/2019, 10:10:09 ,34.598915,-118.146118,2259,0,0
1/9/2019, 10:10:10 ,34.598903,-118.146118,2343,0,0
1/9/2019, 10:10:11 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:12 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:13 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:14 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:15 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:16 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:17 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:18 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:19 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:20 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:21 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:22 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:24 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:25 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:26 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:27 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:28 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:29 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:30 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:31 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:32 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:33 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:34 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:35 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:36 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:37 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:38 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:39 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:40 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:42 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:43 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:44 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:45 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:46 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:47 ,34.598903,-118.14611,2409,0,0
1/9/2019, 10:10:48 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:49 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:50 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:51 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:52 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:53 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:54 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:55 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:56 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:57 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:58 ,34.598972,-118.146156,2705,0,0
1/9/2019, 10:10:59 ,34.598934,-118.146125,2697,87.8,1
1/9/2019, 10:11:01 ,34.598949,-118.146102,2698,69.7,2
1/9/2019, 10:11:02 ,34.598953,-118.146087,2699,55.1,3
1/9/2019, 10:11:03 ,34.598968,-118.14608,2700,23.9,5
1/9/2019, 10:11:04 ,34.598991,-118.146064,2700,10.2,7
1/9/2019, 10:11:05 ,34.599021,-118.146064,2701,4.4,8
1/9/2019, 10:11:06 ,34.59906,-118.146064,2701,2.8,8
1/9/2019, 10:11:07 ,34.599094,-118.146064,2702,2.4,8
1/9/2019, 10:11:08 ,34.599132,-118.146064,2702,2.9,8
1/9/2019, 10:11:09 ,34.599166,-118.146064,2702,1.5,9
1/9/2019, 10:11:10 ,34.599205,-118.146064,2702,0,8
1/9/2019, 10:11:11 ,34.599235,-118.146064,2702,359,8
1/9/2019, 10:11:12 ,34.599258,-118.146064,2702,358.5,5
1/9/2019, 10:11:13 ,34.599273,-118.146064,2702,359.5,4
1/9/2019, 10:11:14 ,34.599292,-118.146064,2702,9.6,4
1/9/2019, 10:11:15 ,34.599308,-118.146057,2702,26,4
1/9/2019, 10:11:16 ,34.599319,-118.146041,2703,47.3,5
1/9/2019, 10:11:17 ,34.599327,-118.146018,2703,69.6,6
1/9/2019, 10:11:18 ,34.599334,-118.145988,2703,81.5,7
1/9/2019, 10:11:20 ,34.599334,-118.145889,2703,88.8,10
1/9/2019, 10:11:21 ,34.599334,-118.145828,2704,88.8,10
1/9/2019, 10:11:22 ,34.599334,-118.145767,2704,92,13
1/9/2019, 10:11:23 ,34.59933,-118.145706,2705,93.3,13
1/9/2019, 10:11:24 ,34.599327,-118.145645,2705,93,12
1/9/2019, 10:11:25 ,34.599327,-118.145591,2705,91.5,11
1/9/2019, 10:11:26 ,34.599327,-118.145545,2705,91,9
1/9/2019, 10:11:27 ,34.599327,-118.145515,2705,89.3,5
1/9/2019, 10:11:28 ,34.59933,-118.1455,2705,89.9,3
1/9/2019, 10:11:29 ,34.59933,-118.145492,2705,89.9,0
1/9/2019, 10:11:30 ,34.599334,-118.145492,2706,89.9,0
1/9/2019, 10:11:31 ,34.599334,-118.145492,2706,89.9,0
1/9/2019, 10:11:32 ,34.599334,-118.145492,2706,89.9,0
1/9/2019, 10:11:33 ,34.59933,-118.145484,2707,89.9,0
1/9/2019, 10:11:34 ,34.59933,-118.145484,2707,89.9,0
1/9/2019, 10:11:35 ,34.599327,-118.145484,2708,89.9,0
1/9/2019, 10:11:36 ,34.599323,-118.145484,2708,89.9,0
1/9/2019, 10:11:38 ,34.599327,-118.145484,2708,86.9,1
1/9/2019, 10:11:39 ,34.599327,-118.145484,2708,85.1,3
1/9/2019, 10:11:40 ,34.59933,-118.145477,2708,58.6,6
1/9/2019, 10:11:41 ,34.599353,-118.145446,2708,38.2,8
1/9/2019, 10:11:42 ,34.599388,-118.145423,2708,23.2,10
1/9/2019, 10:11:43 ,34.599433,-118.145408,2707,10.1,11
1/9/2019, 10:11:44 ,34.599483,-118.145401,2706,5.7,13
1/9/2019, 10:11:45 ,34.59954,-118.145393,2705,3.3,14
1/9/2019, 10:11:46 ,34.599601,-118.145385,2704,1.2,15
1/9/2019, 10:11:47 ,34.599666,-118.145385,2703,359.3,15
1/9/2019, 10:11:48 ,34.599727,-118.145385,2703,358.9,16
1/9/2019, 10:11:49 ,34.599788,-118.145385,2702,358,15
1/9/2019, 10:11:50 ,34.599849,-118.145393,2702,357.4,14
1/9/2019, 10:11:51 ,34.599906,-118.145393,2701,357.7,14
1/9/2019, 10:11:52 ,34.59996,-118.145393,2701,358.5,15
1/9/2019, 10:11:53 ,34.600009,-118.145393,2700,1,15
1/9/2019, 10:11:54 ,34.600055,-118.145393,2700,3.2,12
1/9/2019, 10:11:55 ,34.600093,-118.145385,2700,9.8,10
1/9/2019, 10:11:57 ,34.600143,-118.145347,2699,24.3,8
1/9/2019, 10:11:58 ,34.600154,-118.145317,2699,47.5,8
1/9/2019, 10:11:59 ,34.600158,-118.145271,2699,86.4,9
1/9/2019, 10:12:00 ,34.600158,-118.14521,2699,90.1,11
1/9/2019, 10:12:01 ,34.600154,-118.145149,2699,91.2,13
1/9/2019, 10:12:02 ,34.600154,-118.145072,2698,91.8,14
1/9/2019, 10:12:03 ,34.600151,-118.145004,2698,92.9,15
1/9/2019, 10:12:04 ,34.600147,-118.144927,2698,92.7,15
1/9/2019, 10:12:05 ,34.600147,-118.144851,2698,92.3,15
1/9/2019, 10:12:06 ,34.600143,-118.144783,2698,92.5,15
1/9/2019, 10:12:07 ,34.600143,-118.144714,2697,92.1,14
1/9/2019, 10:12:08 ,34.600143,-118.14466,2697,92.2,12
1/9/2019, 10:12:09 ,34.600139,-118.144622,2697,92.3,6
1/9/2019, 10:12:10 ,34.600139,-118.144607,2697,94.3,3
1/9/2019, 10:12:11 ,34.600139,-118.144592,2698,101.4,1
1/9/2019, 10:12:12 ,34.600139,-118.144592,2699,101.4,0
1/9/2019, 10:12:13 ,34.600139,-118.144584,2699,101.4,0
1/9/2019, 10:12:14 ,34.600139,-118.144584,2700,101.4,0
1/9/2019, 10:12:16 ,34.600143,-118.144584,2702,101.4,0
1/9/2019, 10:12:17 ,34.600143,-118.144584,2702,79.8,5
1/9/2019, 10:12:18 ,34.600143,-118.144584,2703,64.7,8
1/9/2019, 10:12:19 ,34.600166,-118.144546,2703,41.3,9
1/9/2019, 10:12:20 ,34.600204,-118.144515,2702,26.3,11
1/9/2019, 10:12:21 ,34.600254,-118.144493,2702,19.3,13
1/9/2019, 10:12:22 ,34.600315,-118.14447,2702,16.2,15
1/9/2019, 10:12:23 ,34.600383,-118.144454,2702,12.8,17
1/9/2019, 10:12:24 ,34.600463,-118.144432,2703,9.5,20
1/9/2019, 10:12:25 ,34.600551,-118.144416,2703,6.2,21
1/9/2019, 10:12:26 ,34.600643,-118.144409,2703,3.7,22
1/9/2019, 10:12:27 ,34.600734,-118.144401,2704,3,22
1/9/2019, 10:12:28 ,34.600826,-118.144401,2706,358.8,22
1/9/2019, 10:12:29 ,34.600914,-118.144393,2708,4.9,21
1/9/2019, 10:12:30 ,34.601001,-118.144386,2709,5.3,21
1/9/2019, 10:12:31 ,34.601085,-118.144371,2709,4.9,21
1/9/2019, 10:12:32 ,34.601177,-118.144363,2709,3.1,22
1/9/2019, 10:12:34 ,34.601348,-118.144363,2710,0,22
1/9/2019, 10:12:35 ,34.601417,-118.144363,2710,359.9,20
1/9/2019, 10:12:36 ,34.601474,-118.144355,2710,359.8,15
1/9/2019, 10:12:37 ,34.60152,-118.144355,2710,359.2,12
1/9/2019, 10:12:38 ,34.601558,-118.144355,2709,359.3,11
1/9/2019, 10:12:39 ,34.601596,-118.144355,2709,0.4,10
1/9/2019, 10:12:40 ,34.601627,-118.144355,2708,8.6,8
1/9/2019, 10:12:41 ,34.601646,-118.144348,2708,13.5,4
1/9/2019, 10:12:42 ,34.601657,-118.14434,2708,13.5,3
1/9/2019, 10:12:43 ,34.601673,-118.144332,2707,24.7,6
1/9/2019, 10:12:44 ,34.601692,-118.144309,2706,45.7,7
1/9/2019, 10:12:45 ,34.601707,-118.144271,2705,62.9,8
1/9/2019, 10:12:46 ,34.601711,-118.144226,2703,84.5,10
1/9/2019, 10:12:47 ,34.601707,-118.144165,2702,94.7,13
1/9/2019, 10:12:48 ,34.601696,-118.144088,2700,96.6,16
1/9/2019, 10:12:49 ,34.601688,-118.143989,2698,94.7,19
1/9/2019, 10:12:50 ,34.60168,-118.14389,2697,93.2,22
1/9/2019, 10:12:51 ,34.601673,-118.143768,2695,91.5,24
1/9/2019, 10:12:53 ,34.601669,-118.143531,2692,90.6,24
1/9/2019, 10:12:54 ,34.601654,-118.143417,2691,90.6,24
1/9/2019, 10:12:55 ,34.601623,-118.14331,2690,111.1,23
1/9/2019, 10:12:56 ,34.601577,-118.143203,2689,119.1,26
1/9/2019, 10:12:57 ,34.601512,-118.143081,2689,122.6,31
1/9/2019, 10:12:58 ,34.601432,-118.142936,2689,124.4,36
1/9/2019, 10:12:59 ,34.601341,-118.142784,2689,125.7,40
1/9/2019, 10:13:00 ,34.601238,-118.142616,2690,126.9,43
1/9/2019, 10:13:01 ,34.601123,-118.142433,2692,126.8,46
1/9/2019, 10:13:02 ,34.601001,-118.142242,2693,126.9,49
1/9/2019, 10:13:03 ,34.600875,-118.142044,2695,127.3,51
1/9/2019, 10:13:04 ,34.600746,-118.141838,2697,127.4,53
1/9/2019, 10:13:05 ,34.600612,-118.141632,2699,127.4,54
1/9/2019, 10:13:06 ,34.600475,-118.14141,2701,127.3,55
1/9/2019, 10:13:07 ,34.600334,-118.141189,2703,127.2,57
1/9/2019, 10:13:08 ,34.600189,-118.14096,2704,127.6,58
1/9/2019, 10:13:09 ,34.600036,-118.140731,2705,128.5,59
1/9/2019, 10:13:11 ,34.59972,-118.140274,2705,129.6,61
1/9/2019, 10:13:12 ,34.599555,-118.140037,2705,130.1,62
1/9/2019, 10:13:13 ,34.599384,-118.139801,2704,130.7,65
1/9/2019, 10:13:14 ,34.599212,-118.139556,2703,130.8,66
1/9/2019, 10:13:15 ,34.599033,-118.139312,2703,130.7,67
1/9/2019, 10:13:16 ,34.59885,-118.139053,2701,130.8,69
1/9/2019, 10:13:17 ,34.598667,-118.138801,2700,130.8,70
1/9/2019, 10:13:18 ,34.59848,-118.138542,2699,130.8,70
1/9/2019, 10:13:19 ,34.598293,-118.138282,2697,130.9,70
1/9/2019, 10:13:20 ,34.598106,-118.138023,2696,131,70
1/9/2019, 10:13:21 ,34.597919,-118.137763,2694,131,71
1/9/2019, 10:13:22 ,34.597732,-118.137504,2693,131.3,71
1/9/2019, 10:13:23 ,34.597541,-118.137245,2692,131.9,70
1/9/2019, 10:13:24 ,34.597351,-118.136993,2691,133.5,70
1/9/2019, 10:13:25 ,34.597152,-118.136756,2690,135.7,70
1/9/2019, 10:13:26 ,34.596946,-118.13652,2690,138,70
1/9/2019, 10:13:27 ,34.596733,-118.136306,2689,140.3,69
1/9/2019, 10:13:28 ,34.596511,-118.1361,2688,142.4,69
1/9/2019, 10:13:30 ,34.596054,-118.135711,2687,144.2,70
1/9/2019, 10:13:31 ,34.595817,-118.135528,2686,144.2,70
1/9/2019, 10:13:32 ,34.595573,-118.13536,2686,150,70
1/9/2019, 10:13:33 ,34.595325,-118.1352,2685,151.9,70
1/9/2019, 10:13:34 ,34.595069,-118.135047,2685,154,70
1/9/2019, 10:13:35 ,34.594814,-118.13491,2684,156.1,70
1/9/2019, 10:13:36 ,34.594551,-118.13478,2683,157.9,70
1/9/2019, 10:13:37 ,34.594287,-118.134666,2682,159.9,70
1/9/2019, 10:13:38 ,34.59402,-118.134559,2681,162,70
1/9/2019, 10:13:39 ,34.59375,-118.13446,2680,164,70
1/9/2019, 10:13:40 ,34.593475,-118.134376,2679,165.8,70
1/9/2019, 10:13:41 ,34.593196,-118.134307,2677,167.5,70
1/9/2019, 10:13:42 ,34.592918,-118.134246,2675,169.3,70
1/9/2019, 10:13:43 ,34.592636,-118.134193,2673,171.1,70
1/9/2019, 10:13:44 ,34.592357,-118.134155,2671,173,70
1/9/2019, 10:13:45 ,34.592079,-118.134124,2670,175.2,70
1/9/2019, 10:13:46 ,34.5918,-118.134109,2669,177.4,69
1/9/2019, 10:13:48 ,34.591239,-118.134094,2668,178.6,69
1/9/2019, 10:13:49 ,34.590957,-118.134086,2667,178.7,69
1/9/2019, 10:13:50 ,34.590679,-118.134078,2668,177.6,70
1/9/2019, 10:13:51 ,34.590396,-118.134071,2668,177.6,70
1/9/2019, 10:13:52 ,34.590118,-118.134056,2668,177.7,70
1/9/2019, 10:13:53 ,34.589836,-118.134048,2669,178,70
1/9/2019, 10:13:54 ,34.589553,-118.134033,2670,178.5,70
1/9/2019, 10:13:55 ,34.589275,-118.134025,2671,178.7,69
1/9/2019, 10:13:56 ,34.588996,-118.134017,2673,178.8,69
1/9/2019, 10:13:57 ,34.588718,-118.134017,2675,178.8,69
1/9/2019, 10:13:58 ,34.588436,-118.13401,2677,178.8,70
1/9/2019, 10:13:59 ,34.588153,-118.134002,2679,178.9,70
1/9/2019, 10:14:00 ,34.587871,-118.133995,2681,178.8,70
1/9/2019, 10:14:01 ,34.587589,-118.133995,2683,178.8,70
1/9/2019, 10:14:02 ,34.587306,-118.133987,2685,178.9,70
1/9/2019, 10:14:03 ,34.587024,-118.133979,2686,179,70
1/9/2019, 10:14:04 ,34.586742,-118.133979,2687,179.2,70
1/9/2019, 10:14:05 ,34.58646,-118.133972,2687,179.1,70
1/9/2019, 10:14:07 ,34.585891,-118.133956,2690,179.1,70
1/9/2019, 10:14:08 ,34.585609,-118.133956,2691,179.1,70
1/9/2019, 10:14:09 ,34.585327,-118.133949,2692,178.7,70
1/9/2019, 10:14:10 ,34.585048,-118.133941,2692,178.7,70
1/9/2019, 10:14:11 ,34.584766,-118.133934,2693,178.7,70
1/9/2019, 10:14:12 ,34.584484,-118.133926,2694,178.9,70
1/9/2019, 10:14:13 ,34.584205,-118.133918,2696,179.1,70
1/9/2019, 10:14:14 ,34.583927,-118.133918,2697,179.2,69
1/9/2019, 10:14:15 ,34.583648,-118.133911,2699,179.2,69
1/9/2019, 10:14:16 ,34.58337,-118.133911,2700,179.1,69
1/9/2019, 10:14:17 ,34.583091,-118.133903,2702,178.9,69
1/9/2019, 10:14:18 ,34.582813,-118.133895,2704,178.8,69
1/9/2019, 10:14:19 ,34.58253,-118.133888,2707,178.8,70
1/9/2019, 10:14:20 ,34.582252,-118.13388,2708,179,70
1/9/2019, 10:14:21 ,34.58197,-118.133872,2711,179.2,70
1/9/2019, 10:14:22 ,34.581687,-118.133872,2713,179.1,70
1/9/2019, 10:14:23 ,34.581405,-118.133865,2716,179,70
1/9/2019, 10:14:25 ,34.580837,-118.133842,2720,178.4,70
1/9/2019, 10:14:26 ,34.580554,-118.133827,2722,178.4,70
1/9/2019, 10:14:27 ,34.580276,-118.133811,2724,177.7,70
1/9/2019, 10:14:28 ,34.579994,-118.133804,2726,178,70
1/9/2019, 10:14:29 ,34.579711,-118.133789,2727,178.4,70
1/9/2019, 10:14:30 ,34.579433,-118.133781,2729,178.7,70
1/9/2019, 10:14:31 ,34.579151,-118.133773,2730,178.8,70
1/9/2019, 10:14:32 ,34.578872,-118.133766,2731,178.8,70
1/9/2019, 10:14:33 ,34.57859,-118.133758,2733,178.7,70
1/9/2019, 10:14:34 ,34.578308,-118.13375,2734,178.6,70
1/9/2019, 10:14:35 ,34.578029,-118.133743,2735,178.7,70
1/9/2019, 10:14:36 ,34.577747,-118.133735,2736,178.7,70
1/9/2019, 10:14:37 ,34.577468,-118.133728,2738,178.7,70
1/9/2019, 10:14:38 ,34.577186,-118.13372,2739,178.7,70
1/9/2019, 10:14:39 ,34.576908,-118.133712,2740,178.8,70
1/9/2019, 10:14:40 ,34.576625,-118.133705,2741,179,70
1/9/2019, 10:14:41 ,34.576343,-118.133705,2742,179.1,70
1/9/2019, 10:14:43 ,34.575782,-118.133689,2744,179.2,70
1/9/2019, 10:14:44 ,34.575504,-118.133689,2746,179.2,70
1/9/2019, 10:14:45 ,34.575225,-118.133682,2747,178.8,70
1/9/2019, 10:14:46 ,34.574947,-118.133674,2749,178.8,69
1/9/2019, 10:14:47 ,34.574668,-118.133666,2751,178.8,69
1/9/2019, 10:14:48 ,34.574386,-118.133666,2753,178.7,69
1/9/2019, 10:14:49 ,34.574108,-118.133651,2756,178.7,70
1/9/2019, 10:14:50 ,34.573833,-118.133651,2758,178.8,70
1/9/2019, 10:14:51 ,34.573551,-118.133644,2761,178.8,70
1/9/2019, 10:14:52 ,34.573268,-118.133636,2764,178.9,70
1/9/2019, 10:14:53 ,34.57299,-118.133628,2766,179,70
1/9/2019, 10:14:54 ,34.572708,-118.133621,2769,179,70
1/9/2019, 10:14:55 ,34.572425,-118.133613,2772,178.9,70
1/9/2019, 10:14:56 ,34.572143,-118.133613,2775,179,70
1/9/2019, 10:14:57 ,34.571865,-118.133605,2777,178.9,70
1/9/2019, 10:14:58 ,34.571582,-118.133598,2780,178.8,70
1/9/2019, 10:14:59 ,34.5713,-118.13359,2780,178.8,70
1/9/2019, 10:15:01 ,34.570739,-118.133575,2786,178.8,70
1/9/2019, 10:15:02 ,34.570457,-118.133575,2788,178.8,70
1/9/2019, 10:15:03 ,34.570175,-118.133567,2790,179.4,70
1/9/2019, 10:15:04 ,34.569896,-118.133567,2792,179.2,70
1/9/2019, 10:15:05 ,34.569614,-118.13356,2795,179,70
1/9/2019, 10:15:06 ,34.569332,-118.133552,2797,178.9,70
1/9/2019, 10:15:07 ,34.569049,-118.133552,2800,178.9,70
1/9/2019, 10:15:08 ,34.568771,-118.133544,2802,178.7,70
1/9/2019, 10:15:09 ,34.568489,-118.133529,2805,178.5,70
